sequence,label
48 24 47 84 94 46 48 87 5 95 24 240 249 1 1883 14 29 5 143 1409 38 84 12 9 14 722 3 69 1 1068 6 9 1 1883 45 6 27 29 5 2 246 94 120 92 3 540 37 70 174 597,0
11 7 62 2 3043 774 195 280 37 11 173 925 10 1711 3 253 177 1 31 2 5451 20 1383 1004 2420 1 3 81 838 2 246 15 14 2 409 16 2 1 1 61 1 9 11 7 4 2313 463 37 2 6665,0
15 104 381 26 3233 11 7 4 372 18 37 165 1314 5 18 255 86 35 120 188 47 606 403 148 6 182 21 11 1101 7 1 13 104 83 26 6343 12 9 14 314 21 684 408 3441 417 9 14 314 21 408,0
44 23 159 2 89 224 5 11 20 6 27 38 593 12 23 576 135 317 147 9 88 198 58 81 2296 2 5938 1080 7 4 226 162 6 87 1829 1454 36 88 65 3 815 4 167 5 5938 96 586 15 2 20,1
9 57 27 4 864 44 29 45 248 6 105 2150 1 27 9 2252 40 1 10 2596 2 2252 315 61 7 1287 79 9 14 1 4 50 98 652 85 43 2150 1 7 12 317 109 101 172 6 105 9 139 954 3,1
1338 207 101 584 4 660 17 2 4209 11 20 9911 23 159 638 9124 3 312 381 8 4 51 1 724 97 18 12 45 12 1 34 932 21 726 986 574 696 4925 24 74 1 8 907 39 11 15 44 12 1137 194,1
1 1 45 341 9 32 2723 19 2 113 170 7 28 1421 1531 6 198 2 3772 9 45 211 335 3 5040 6 2 503 3 9 7 2 308 6 93 2 1113 146 1892 7 4 3316 5 2 1250 853 1 5 2 1,1
49 51 99 241 184 235 4 479 2046 1732 1080 1 1 8556 3 1 6 1 1924 8 4 320 1 1 3 6390 10 1394 38 264 10 309 4 1 25 1 43 1 1 1069 394 3 223 8 428 7662 92 2 1416 1949,1
44 23 24 251 1047 2944 40 41 184 6 182 12 1 8 2 2885 19 41 175 292 6 8785 125 1705 8 11 18 2 62 3529 150 43 11 18 24 2 4432 5341 1144 37 12 5115 17 47 1097 1 9 1 2 339,0
37 2 371 23 78 39 1265 1 110 1 4 1 997 12 7 3862 3876 6 25 1936 19 101 3876 3 101 1 52 312 25 1936 357 8 34 5598 1065 28 91 1058 36 28 199 6 27 2 1 154 711 90 4 585,1
100 147 11 20 10 2222 4 162 8208 10 69 280 4 20 8 61 2 465 301 69 262 8 4 236 12 206 1 2 1808 8379 1205 8 1 11 207 6 131 12 2 353 24 7220 19 186 198 2368 3473 2775 5 63,1
88 75 2 1346 37 77 1846 12 11 20 4679 1 30 1 43 2 875 1 1378 61 4826 7 56 419 71 2 171 3507 3525 40 2 4619 1 1 9 4679 1 30 1946 1 2 425 5 1 1 12 204 700 547 4,0
10 68 787 135 2835 184 6 757 100 1220 8 11 1959 2 134 7 1078 19 54 3667 8887 395 562 11 4782 3686 285 43 2624 8 2 172 1195 28 3 6691 164 24 186 819 8 11 20 101 84 2 906 6844 910 3,0
115 34 1 351 1162 6 4566 8 47 1 1 8 4 5620 494 35 91 410 1473 1114 8 4 1 2692 132 293 494 6740 1 43 2 4192 356 2 5664 351 24 7097 33 2 1 13 174 9 174 2 426 18 48 196,0
83 2309 6 3455 43 2 611 5 96 107 92 43 2819 5721 83 10 88 65 11 15 4 6643 2803 56 51 71 4736 5 101 104 96 43 97 425 5 83 1 1073 1 123 4 375 294 16 2 230 3 453 2279 1,1
2 1979 915 7 1 16 2004 870 1 1 3686 3165 1 2 7998 1896 8 4 4812 1184 6 3040 25 202 4588 6 1021 25 501 128 2492 4370 2634 2 296 288 5 1368 2 1 1042 2 3920 5 7160 3 1 61 7 135,1
11 18 7 447 21 2 547 5 1257 1 2 8010 1115 1 47 5 2 102 24 805 46 5 25 5763 2 321 6154 107 2 113 463 1157 2 817 966 6 374 2 528 5 2 210 547 9603 7 73 606 17 25 1470,1
7234 6041 88 1572 4 8749 7439 34 4205 1 3158 5 1 1 8349 33 215 5 1696 1529 5 183 1 1157 1 1 8 1812 6 305 6041 1 7913 33 423 851 5 1 3 108 345 4572 133 5 1696 1 1 462 24 2214,1
52 11 1011 89 3141 10 14 483 2 1346 12 9 57 27 31 225 336 98 4897 457 14 10 342 10 208 946 147 11 1011 7 206 15 1324 15 147 1425 3 2037 16 760 5459 32 143 151 589 10 280 4 168 702,0
13 13 15 626 10 14 64 266 959 6 4 162 1 21 4 1819 798 5 1753 160 4 320 630 37 4 2999 1049 659 43 1 40 1 21 2 479 1 13 10 1 561 959 6 4310 1 3 2378 31 2 7793 19,0
2 1546 1173 9 3 2 18 9 412 8 529 57 292 8385 51 2757 44 2 4625 67 894 6 105 11 17 32 6070 1553 1130 1461 9988 58 8 4 8630 1336 6 562 284 3 130 58 1446 5 34 2014 775 36 208 2280,0
53 1 5048 16 112 4107 3 62 4 1960 6 374 7572 403 2216 806 4 2496 997 12 45 84 647 16 25 238 806 4371 391 12 132 2899 184 6 82 137 50 7745 416 806 4 9802 3 3876 4371 221 22 1 6 491,0
11 7 34 411 20 1853 17 2 625 2306 243 119 1523 1237 818 9 14 247 6 7065 31 4 168 6549 154 4328 801 6 2052 95 58 17 4 243 215 85 111 3 4 53 158 180 93 11 29 5 2 113 1249 216,1
146 154 10 370 23 2 4380 11 7 4 1 710 3458 6764 1743 30 930 17 107 2 246 18 5 2 329 10 88 118 86 128 94 54 75 1480 269 44 10 212 11 8 2145 10 57 75 525 2960 3458 6764 7 43,0
4 684 3 1 3409 18 16 327 7350 697 5 1 416 8855 1 103 9890 1 1624 8 4 124 4996 3 47 872 1641 1282 80 34 2445 3527 1519 17 4 168 822 2266 1543 1 6729 4 981 304 5566 54 2 1 161 373,0
10 26 205 495 2 7481 94 417 10 118 32 5 95 24 53 2072 1453 8 47 736 3412 3 245 54 153 481 3468 31 112 332 481 101 1131 8 47 4122 6 27 468 6 3072 95 16 2 1 1 58 30 4 332,1
2697 4499 8022 4 5612 4 2402 4 1348 3 4 941 705 95 32 58 3 23 75 2 113 216 797 109 549 5 13 13 54 16 47 1 340 644 31 225 1 1 11 18 188 53 112 1 13 19 12 123 22 1,1
3156 1 298 1 2 4102 1 5839 2297 2956 16 2 529 5 330 394 1 4152 7 1905 793 1 4 4068 4861 134 126 1486 127 1 25 338 1 7 3173 6 190 5 8002 79 9 4362 6 3352 42 5 1096 4553 3359 3,1
452 55 1 10 421 8 1 3 52 1 1927 4595 354 6 1 59 405 203 142 55 3944 3 1 31 70 10 222 7343 972 38 59 455 6 161 31 55 3944 452 3 10 117 107 972 97 789 59 354 17 2 1,1
1 4197 953 1 2 122 5 3197 6440 1 1 7318 2 2509 950 4006 5 538 837 1146 1 13 187 2 1362 5 11 20 2117 189 2 1487 5 1502 2971 142 2 953 5 1960 5 2 1777 3 2 1364 3 3498 5 63,1
336 1897 7 4 602 676 43 2 5863 1 8 11 409 4 1 272 786 36 271 6 2471 1 520 235 1041 48 302 5 34 1 308 28 679 303 1 8 4 190 5 5611 1 575 2 252 36 7 413 6 27 25,1
11 20 7 177 348 48 24 1 5 1250 2178 6425 189 8 4 858 571 6 374 2 503 4820 19 35 88 1 13 2 113 150 43 2 18 7 6619 1 123 4 4228 294 5731 42 110 19 8279 1 87 5 25 1,0
587 38 10 212 11 18 31 11 151 6893 3 10 14 6946 1 9 523 4 50 3707 224 5 883 154 48 14 34 5749 40 4 360 5 396 12 92 97 288 3 9 523 156 224 154 2 1 230 486 98 6 4,0
447 21 4 998 1 335 66 108 1281 7 4 399 3282 335 20 4 18 12 45 194 66 1295 3 85 656 17 4 809 20 3 400 857 23 1568 51 8 2 130 2 66 2265 108 5503 327 9822 1045 29 62 4 544,1
312 2 1280 5 2 1220 148 1 5572 3 1 10 199 12 2 18 140 31 225 27 1 158 40 209 302 32 10 188 37 9 14 22 41 348 224 19 2 5059 5 1294 263 12 14 43 6 557 3 2296 3260 5,0
29 5 2 87 1 85 496 5 817 153 9 160 2 87 3437 334 5 2 1 3925 5 817 4 981 1140 1237 2 144 658 509 1482 664 4 60 24 2 6029 7083 16 7810 1 1 37 6570 1 2687 1 1 107 2,1
10 117 94 10 117 1722 1841 3 646 1176 2588 10 117 96 16 412 3 10 117 143 1911 1 10 117 3020 1354 1 1158 1225 4709 2335 97 548 533 191 10 117 1732 96 15 73 15 143 8 595 10 117 50 94 3,0
11 20 7 378 5 1276 1095 3 5490 183 83 750 21 2 497 695 35 24 1578 1715 40 22 2 584 1 5 30 115 7 1 33 2 547 5 2143 15 2249 1 1866 145 8 2 169 8 1367 1237 5302 1737 68 27,1
10 88 118 44 11 7 29 5 2 1 1241 210 94 19 174 568 49 9 720 39 4 684 469 386 218 18 12 14 233 92 53 938 9 1232 1345 281 858 733 3 29 4760 6900 340 6 198 47 403 3421 3827 6,0
10 41 326 2 115 2439 3 9 7 2 246 29 10 26 120 326 9 123 22 82 1445 6 11 1078 18 17 34 463 5 4 50 2439 326 2 9132 31 4427 352 94 586 11 14 29 5 55 482 94 15 4 183,1
270 30 4926 6 2992 4 18 17 49 9 207 240 71 49 9 7 19 10 6354 11 1339 12 388 4 1673 57 93 4 18 43 1 3684 909 331 3 367 302 2 1136 7 3482 21 2 3232 8953 193 1527 5 2 5268,0
1779 58 15 5 541 5 2 94 29 5 2 1 10 3440 22 530 799 7 12 5 2 4260 544 23 68 262 185 3320 2279 32 23 184 19 30 2 727 509 2 94 12 24 609 12 30 609 6 27 1 6 32,1
10 41 1733 8 2 773 1089 15 529 10 455 6 551 2321 142 2 18 2 115 7 569 1 391 3811 1 38 35 26 6 692 4 5507 8 604 6 75 80 2 2247 1 13 2 150 12 1 70 125 2 87 14,0
78 1320 7 4563 15 626 8 2 18 4482 6755 110 4482 7 4 1269 826 28 5507 7695 110 36 7 4 8051 1 31 29 220 4482 259 25 117 616 42 85 1 403 8 2 1 272 31 8136 863 4302 49 7 155 34,1
31 234 4 519 673 216 12 207 1 189 47 1 2084 7440 40 1 125 37 4 243 215 304 1 20 7 4 1 812 5 3643 1924 8 6663 5287 2 291 2544 24 3560 5483 16 4 8319 17 2099 3 244 31 4 1564,1
500 179 140 41 22 27 92 3 132 2 3509 451 50 194 9 3994 6 62 93 2 308 8669 8 191 19 2 422 7 30 22 156 212 20 30 41 38 84 23 645 23 67 5532 4847 37 1593 1 13 10 433 1323,0
1384 16 3919 7 34 475 659 4707 17 186 2 4498 5 3919 3 1 39 534 3576 10 946 10 14 53 183 52 10 212 11 21 3643 19 10 14 2256 16 9 1149 1 2 215 1232 702 164 37 2 538 1 52 3919,1
2858 1 1 11 1 812 5 4 183 3354 886 1229 16 4 288 5 4156 4925 106 8 460 33 4156 10 384 2 288 8 61 2 5141 3 2 1226 211 80 285 48 7 137 53 5141 43 2 20 206 15 44 4 663,1
2 2663 7599 1988 7 53 706 6 1 202 892 58 30 38 127 2 399 16 4662 12 23 175 838 182 9 6 518 2 192 7 153 12 132 87 32 83 78 75 9 9 149 384 35 78 32 1088 9 30 4 53,1
55 325 3 10 1477 11 37 2577 79 74 212 1 8827 403 21 2 949 11 18 7 4 4845 10 431 59 1 37 42 1 13 2 115 14 1633 3 1 2 111 14 632 2270 3 4092 8 47 524 2 18 92 56,0
3307 5 1675 7 4 20 12 7 1319 21 87 5443 116 140 10 371 37 2 115 9 7 1 4453 3 378 5 6870 2 453 1651 4 684 2420 2 111 304 1 7 1202 372 8 25 228 15 1 3634 4889 1 7 2603,0
7884 1107 3 682 461 37 173 5583 1 1 115 2764 189 1 351 1 8 4 1518 3811 1204 63 1 6 159 1 3 3885 21 63 202 5189 687 1 493 204 1 2483 257 10 199 2 353 33 823 4806 2131 3 1 1,0
10 117 2 6906 702 16 1 3 1 10 81 427 2 756 16 2649 1483 17 2 4142 10 184 6 159 46 49 522 6 7226 3 1 3 5977 3 2 238 362 10 103 1 7 53 158 3 10 117 25 133 16 1,1
7779 4934 45 6 27 29 5 2 87 1156 96 195 120 106 1 3 4155 4259 152 1263 70 12 72 19 219 4 674 1919 1468 6 7779 4934 11 20 1 121 7779 339 16 1496 1 1 2028 3 29 5 2 87 4144 20,1
37 2 1 5 2 2701 5184 701 803 824 1842 3006 6 630 2 190 142 214 3 1628 9 14 2 449 571 6 82 38 234 1146 3 35 1228 154 2 4235 69 1 1086 3030 3 389 1913 1 7935 1 974 2 284 2,0
141 736 12 83 37 2560 88 118 231 43 2 364 5 2 190 19 10 103 35 1 714 43 49 35 88 118 3 35 208 377 12 2 364 5 2 190 7 22 15 1 15 2 2560 2 62 1288 116 1 389 200,1
2 113 150 23 68 131 43 11 18 7 12 44 23 24 4 328 5 8870 9682 11 18 392 23 697 5 90 9682 160 5481 9682 7404 9682 1 9682 1 31 2 379 9682 5458 3 3423 2 582 1 46 5 4 213 718,0
176 195 326 32 5 2 759 5329 138 3 1025 16 2 104 1121 514 19 442 3069 16 143 36 103 9 1 1 13 1215 10 103 2741 7 43 2 62 1647 309 6 171 900 250 7540 1 3 1626 7911 2 1 520 1,1
11 18 233 1718 16 4 50 306 19 174 15 237 15 9 405 52 10 326 2 1023 31 2577 10 199 9 69 2278 19 12 14 447 21 2 423 306 17 2 18 2 18 1718 16 4 2346 681 43 86 8 2 753,0
10 405 6 2 460 6 105 4 4212 5 11 20 197 1294 231 43 9 1 1993 6615 403 3 312 2 1 10 5422 9 232 27 1156 8 1 10 253 2 20 4 3709 10 253 534 1 8 2966 142 524 5 9 2,0
7105 4770 14 29 5 1540 1 234 94 28 62 510 4 168 51 100 11 29 28 69 92 2 1 94 8 2 169 3 169 8 2 583 866 9 532 37 2 663 33 2621 3 322 857 125 2 5112 234 403 240 1060,0
195 106 813 331 997 4 226 5 1234 8 2 3614 3 16 2 825 1069 182 2 878 1970 17 1740 19 55 423 528 7 12 813 331 7 51 249 71 87 96 400 1 71 87 2945 216 96 3 53 780 1 13 2,1
10 470 52 1517 908 92 4 1989 1227 1 354 31 2 166 60 2 422 16 1 7 12 48 14 62 29 1030 1067 129 3 2 364 14 4283 855 3 5377 12 14 29 5 2 1013 135 1517 908 14 124 2 62 18,1
11 7 4 1 191 20 1220 793 1 3 6691 1 15 4 8236 3909 36 4094 3 172 3726 3 7330 4 383 862 5 325 3 4046 6 343 2216 2 277 58 1 6 95 2 3726 1 4 1 1305 2 1 6 529 44,0
2887 4914 7 55 482 542 19 11 18 14 38 498 10 395 343 19 6063 464 2 18 8 2966 12 10 14 155 147 137 38 1789 3077 3077 2 3234 785 7 498 35 350 101 264 6 211 58 16 1444 379 2423 79 481,0
10 140 26 2630 12 97 18 16 2 1 804 8 9 207 164 6 27 50 9 155 515 46 781 19 300 2 89 580 129 23 159 46 12 2 18 317 147 7 4 18 901 5 4 18 219 83 1189 8 4 18,0
44 9669 6408 67 22 458 180 15 1509 11 232 27 4 6495 20 187 9 7 313 156 66 5 4 3444 1 16 1166 36 6579 4 1420 1 1 1 59 4545 43 8 4 60 3579 8418 6 1929 6 1342 17 42 1948 1342,0
10 14 251 4 3415 268 19 11 18 7539 70 3 10 395 262 9 185 356 2 130 3 10 69 1531 43 55 3415 268 3 2 279 33 2 98 116 7 2 1 13 2 386 7 504 525 469 19 161 49 35 114,1
765 193 275 1270 5 2 1 1241 215 1248 765 1441 177 4 1 1 5 921 8 32 30 907 16 47 345 1 382 5 86 2 529 114 35 75 11 883 132 634 8 2 1179 1 5 1637 8 63 1247 1 3 9766,1
38 8751 5476 2866 5 2 8832 4 337 60 11 60 9326 2 209 102 5 2 210 16 4 718 5 2873 1 1 3 28 1440 4 6679 87 5 2 18 7 974 2468 6 2 1 102 1 21 43 2 440 1 7729 132,0
11 335 14 8 170 701 5 2 335 460 1 20 10 1477 37 6367 19 61 716 6 26 1835 76 4 1 20 215 17 83 36 39 1453 700 335 96 3 117 6 26 2 269 1 378 5 3792 10 26 38 237 748,1
2996 3380 3 2464 3097 24 2 87 821 216 3909 8 479 3 9005 38 38 10 222 678 6 65 97 5 63 96 661 4 134 31 4 7524 3527 7 2 3043 6 3899 3 530 194 5444 8633 16 32 2 7524 5260 28 7,0
19 30 267 147 17 7885 9461 3 1 1 1 12 67 740 300 2 311 361 2336 1 6 296 1 15 8 11 1028 17 3845 40 2 334 5 296 148 8 608 116 35 114 22 1037 6258 2374 12 170 138 10 745 1027,1
11 798 511 986 4 72 124 230 3 449 945 71 11 18 2713 58 2 230 7 378 5 1475 79 9 14 109 4187 15 4 66 19 240 4 3002 5 1902 6111 3219 1 295 2 6870 3 1806 667 8 2 66 360 24,0
10 14 1009 4 167 124 37 2 9323 8431 3107 53 348 6098 6 2 274 215 100 2 89 224 10 14 1027 17 9 6 130 2 102 82 4 167 5 681 43 2207 4871 8350 1 564 48 24 3891 4371 1978 36 1533 46,0
11 45 6 27 29 5 2 246 94 10 26 106 10 748 6 39 11 18 19 35 1242 6 976 58 2368 165 2073 1314 12 1 6 11 20 684 396 56 110 943 56 1109 22 194 66 6 1448 23 8 56 218 957,0
1 4 183 252 36 496 8 4 3796 3 459 16 108 640 1 3184 3 1 316 59 204 8 42 494 3 7 3049 33 7822 134 16 4 1 1348 7 6 1627 42 19 59 966 6 1 134 45 42 1 559 175 343,1
9 57 292 4 341 19 44 4 503 7109 1933 28 7663 964 34 1388 5 1 13 9 7 750 6 1 37 2 1 5546 5 2 1377 1146 31 4196 3 1 5 2 85 3701 151 19 2 1121 503 78 377 12 1338 660,1
10 14 1 33 2 1295 3360 8775 5 4 6110 66 61 7 1646 6 87 83 2 353 67 1 3 1311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1
10 9189 191 94 12 7 56 977 56 115 84 111 3 1 5 565 24 1 5 128 2569 5 460 3 11 18 7 56 1490 10 556 260 47 1977 6638 155 502 11 1196 11 791 1196 14 598 8111 15 10 2107 15 4813,0
55 325 3 10 212 11 20 43 4 1355 589 3 10 227 9 390 1654 6 370 32 2 190 40 31 225 143 36 78 326 11 12 11 18 7 22 62 21 2 399 739 246 94 10 26 120 106 19 155 45 2,0
9 3912 38 72 6 94 39 3237 1225 40 9434 2045 12 7 1128 6 103 12 9909 96 1137 4 2161 5 2829 6 11 9459 187 17 4 469 2077 1 18 30 22 84 2 115 43 3891 7 4141 3 158 3 9 81 45,1
1 622 1718 16 25 1 1412 6 4 4303 860 4641 160 171 440 11 1121 3 1138 18 7757 12 3448 8 12 288 9 8611 4 777 1090 6 680 96 947 7 144 2095 7 4 4751 2179 7 1731 138 2 306 7 1781 1114,1
211 21 35 114 12 21 1172 108 5 55 1782 1 21 243 1 37 3224 3 4345 3 1 3 1 37 1195 3535 4083 58 17 4 320 112 1 1999 1737 157 3136 19 2 111 7 203 21 2 930 1604 1 259 58 17,1
39 29 5 2 77 1846 232 26 76 6701 10 14 89 1617 6 4262 3100 33 2 2700 1 172 1 8 6224 189 1 2220 846 2 1 5 529 61 446 76 1027 6 65 229 9 1 21 2162 69 41 1040 3 10 199,1
29 5 143 94 8 61 48 24 56 193 1216 1725 3 23 68 6208 178 72 652 7 164 6 557 2246 5870 14 1179 278 176 19 2 364 152 247 4 1811 170 15 35 140 9183 13 9 14 1138 8 2 435 19 1831,0
29 660 1 10 88 103 10 26 65 231 39 11 8 4 201 60 21 2302 40 1977 686 147 11 119 14 39 634 4 2770 5 1308 934 8638 243 7578 1091 16 613 259 3 348 5517 13 13 10 26 6 131 10 69,1
2946 7 34 1 17 2 465 8 4 349 5 1 6585 52 4 494 6477 1743 2 465 2946 7 6925 80 2 9427 583 316 7 4 7995 960 3 2946 1063 6 551 2 1 6 9174 8 1813 16 42 1285 19 52 2 1285,1
11 20 466 1206 97 2174 17 5121 19 44 23 26 34 537 3 4 336 962 3 3136 4 226 5 724 5662 732 91 23 99 82 72 419 71 105 1966 13 2 180 24 632 183 3 178 2 230 45 47 1921 158 382,1
10 69 76 6574 11 18 17 1 10 2283 9 15 34 1 4011 6 4 215 12 140 26 62 69 524 19 100 877 47 994 1 1 47 878 1 974 3 1477 9 31 55 669 408 1141 344 10 139 1 10 1 14,0
87 5 128 782 24 357 21 38 535 627 6 4 273 1205 3 1412 4 351 5 1108 195 106 21 2627 13 132 2 102 292 3 161 183 3007 2 7908 2 1 531 67 3 31 2 60 3 38 504 127 2 8573 138,1
10 64 748 19 11 18 41 152 163 17 70 2 218 133 67 737 2 111 14 1157 327 3 47 5 128 102 67 101 2268 6 54 27 158 7272 6671 489 19 52 23 26 157 6 163 16 54 42 4448 658 556 3228,0
11 18 7 43 376 1447 1276 158 3 73 439 16 3046 3142 9 181 12 2384 3546 1335 26 249 31 2 286 81 50 214 1 1 7 4 299 3 1297 252 10 64 358 42 111 252 39 42 24 4 50 3493 6 794,1
10 405 6 65 2157 79 5 2 180 446 767 6 65 1 690 17 12 283 12 18 3518 3501 2071 1 942 1 3 81 4965 4241 3 69 424 165 843 5 9 166 17 2 1 54 153 9 14 1 1 3 55 528,0
10 26 106 2292 32 5 9097 1 96 3 6 70 11 7 2 1599 9 1651 70 5 411 2223 2760 94 3330 1436 1 196 22 27 2 790 542 19 59 7 53 50 6 105 15 186 4 1865 1777 3 15 4 53 1044,1
73 10 208 946 52 10 212 2 1523 17 11 18 10 14 266 959 6 9 10 222 1279 4 328 5 724 5662 752 1354 3 37 2 1523 174 2 1346 10 188 5 11 18 187 10 974 87 5 2 18 1027 17 2,0
452 2 4561 48 67 47 209 96 10 14 51 5 4 18 1 91 10 146 358 2694 94 3 9124 8 55 347 240 71 164 6 2 773 10 81 212 11 335 20 2 1808 5 2 457 3 2 8419 10 26 76 3278,1
10 212 11 659 31 2 5673 20 1383 8 4 383 2128 460 31 2 399 5 2 274 1381 31 2 5673 20 1 13 10 390 14 80 9 10 117 2 1545 5 1 92 2797 133 9 7 475 1 2 133 161 64 39,1
1343 12 32 143 12 114 22 39 3 358 11 20 4115 12 9 14 22 15 50 15 2 272 40 12 9 1 37 2 7293 13 10 88 368 11 545 5 2803 1150 3 96 24 273 1898 132 1150 26 600 3 600 6,1
10 64 495 11 18 9 4940 55 1286 3 4684 255 9 4 289 404 5 6905 8 55 272 2 111 14 1 10 57 109 105 11 18 16 241 10 99 22 1442 189 10 88 103 10 1442 3932 6 97 94 270 79 9,1
88 75 70 342 141 4 620 328 5 104 5 1 94 504 25 538 169 5971 4889 1 1 87 5 25 538 1 169 3020 9622 3307 3 1 3 4616 8 192 10 54 427 47 5 25 51 1120 1841 1 231 324 383 60,0
2 1 7 38 1 3658 12 23 26 103 6 638 135 21 765 114 34 58 3 540 301 39 599 9487 1025 6 27 8 9 9 45 6 27 29 5 2 4640 1737 10 26 120 106 3 197 97 1171 31 32 9 7506,0
1099 11 18 7 413 6 27 447 21 4 821 4114 19 263 12 522 8 11 18 7 1225 10 470 9 489 6 1208 135 3501 1 69 4 5351 16 1 3 92 9 42 3737 1192 1136 8 2 18 1 1053 80 2 1750,0
11 7 34 525 9506 8718 3 2785 20 12 1 177 1291 3303 7016 1500 39 2 696 1420 8 4 663 3 147 11 20 7 39 147 4 663 5207 132 10 152 472 17 2 4025 15 10 434 28 14 46 5 2892 16 2,1
9 196 27 4 112 1 146 3 9 406 68 109 26 2 1595 9 278 69 19 11 7 126 4 3393 6771 5 49 517 1903 99 278 82 266 145 21 9 146 17 2 89 60 229 30 2410 1 10 14 3410 22 33,1
10 14 177 4 328 5 2 215 15 4 541 3 100 12 9 45 205 4831 8 55 339 15 29 5 143 847 2235 12 92 4 1419 8 2 411 169 1056 6 898 1266 215 1 1 8742 1 1 1 1 87 5 61,1
310 633 5 4 2595 252 12 7 164 6 1633 263 54 2 1 45 4 1 2 98 59 204 555 80 11 307 936 2 2917 3 2 289 117 12 3104 200 2 83 5 4 112 507 30 1810 899 6 198 171 15 945,1
10 5888 1129 11 18 15 156 327 774 5 1 18 1378 2 89 224 5 2 18 24 4 112 158 19 91 52 35 4592 63 228 8 2 947 331 398 49 367 605 82 3 367 398 49 331 605 82 2 18 734 1539,0
85 18 50 111 4 375 230 30 1138 6 159 46 49 2 83 24 520 3 86 35 4491 21 2 854 35 24 8 4 2158 43 2 279 4 1892 5 3142 5 86 1 122 405 21 302 5 728 1075 14 4 327 1113,1
10 377 312 11 18 52 10 14 43 3 31 2 60 9 2208 70 10 69 106 4 1098 18 154 19 10 109 212 4 18 16 2 3031 3 613 5 543 11 18 22 62 259 11 19 9 81 259 86 83 68 630,1
1693 10 26 72 124 179 6 82 16 55 60 71 924 782 19 10 14 38 672 16 11 18 12 10 974 34 537 1 16 878 41 6 75 9 125 55 1 13 23 57 103 4 18 16 1280 39 2384 3546 40 1592,0
251 1513 8 2134 17 428 151 11 18 123 22 4370 2 875 1219 3 123 22 54 211 546 6 1208 49 107 4 8841 7 32 43 478 4 85 1388 45 76 1019 6 692 2 875 1219 4 226 2325 6 2 3434 915 308,0
182 121 1092 3800 499 9046 47 1 19 22 2 50 524 3 23 26 826 1 406 11 14 504 1622 33 3483 96 19 9 109 1 15 231 307 21 30 6280 13 4 1662 2456 1058 25 338 38 2 213 18 290 277 127,0
48 7 157 967 8 361 2 243 215 839 2 18 61 7 4 6098 6 2 243 119 12 207 253 2457 324 8 122 3 732 186 154 599 1 2030 416 5 66 980 3 100 13 13 37 2 558 2 610 5 4 327,0
11 7 2 1949 20 120 92 6 744 16 2 798 5 4899 30 4 659 43 108 331 582 16 3 1649 5 11 4347 2 20 7 299 4759 158 3 916 728 741 32 9 7 34 475 289 117 66 27 245 6 26 4,1
10 26 106 11 18 43 217 458 3 9 149 161 39 10 222 120 164 6 75 1089 5 9 10 205 105 9 16 55 113 444 3 9 45 410 425 5 4 2791 17 171 146 6 105 9 206 165 3496 165 694 60,1
2 20 69 47 1594 1331 385 101 104 17 55 1274 9 434 15 153 2 2667 14 2821 258 6 75 171 6 227 2 2753 1817 5 32 5 30 102 22 278 4 168 1 32 5 2 60 13 13 11 7 2 294 5,0
1209 1 304 724 15 304 1 271 37 1 1 6 1105 183 1 9364 19 454 2705 1 960 99 27 1 16 5339 39 3171 4602 1 15 577 1 454 1 318 6 1261 185 16 2705 1033 9391 1 15 2611 1 1 474 724,0
13 13 89 5 32 10 6016 11 659 79 10 69 34 616 8 2 798 9 927 2 981 1 13 10 8764 12 214 3 10 424 12 214 3 10 326 4 167 5 2 383 1 12 67 92 8 2 411 169 3 12,1
11 20 7365 31 2 296 1 4978 1686 8 363 21 4770 9 14 1971 8 2 296 1 7578 15 1 13 4996 7 156 268 9000 4558 1275 1 34 1 852 109 76 16 4 252 5838 3533 7 4 1 5829 16 56 334 17,1
11 7 4 201 433 191 1520 1220 5583 1 3855 3 381 3 2054 8547 9 7 500 830 6 7017 4 928 5 11 20 19 30 267 9 11 20 7 1005 248 872 31 2 166 60 9 181 12 183 1 3416 1 3 1993,1
17 4834 10 14 2998 21 259 39 1309 4683 3 7300 853 3 508 54 153 10 199 35 67 378 5 642 10 253 95 209 3 420 3 174 135 74 105 732 243 30 249 6 473 125 121 1145 3 260 12 165 3068 1014,0
10 556 1537 2 1600 759 5 77 1846 35 24 101 2444 385 79 35 24 1473 8 2 501 10 57 39 6 65 4 970 37 287 36 69 109 106 1092 5999 385 287 53 183 10 309 2 460 528 1133 12 10 69 22,1
10 41 212 2 269 3 424 9 8 791 10 199 2 173 3 7143 3 3829 114 34 475 294 16 2 2597 200 1 3 9737 41 154 1 309 9 14 2 87 752 2597 195 120 106 8 4 20 10 199 9 14 4020,1
15 4 1 10 208 131 11 18 45 112 44 97 1 4929 30 4 249 7852 18 3 22 984 6 3041 171 231 533 12 117 7 2 5120 1 5 32 3 109 6 334 9 8 4 9335 40 8220 98 174 4 2046 297,1
10 212 2 7448 52 10 14 21 243 10 495 2 2555 38 52 2 585 6 388 65 29 31 2 460 354 189 10 152 1304 9 58 10 405 8 6 2 460 1294 12 49 10 14 43 6 65 282 4 460 770 19,0
