sequence,label
2 84 1527 2 2306 315 5 2802 8 2 1 598 33 1 1298 12 10 212 14 5 327 490 443 3 6759,0
141 711 11 18 4 79 48 24 56 1600 1648 8 878 641 1433 11 18 14 498 9 14 53 944 973 2,0
1 49 4 1465 4 899 50 1 39 4856 1 1881 3 157 19 2170 3844 540 46 5 25 1659 10 9755 31,0
11 7 4 18 16 34 310 1104 17 4 66 19 12 188 1 19 4 1010 611 5 2300 3364 5628 3 1947,0
3963 1 45 223 47 1 94 803 16 2005 8959 3 4806 2131 19 59 14 109 468 6 9770 42 1689 1 1271,0
49 68 10 705 12 2 898 759 712 458 293 11 7 4 85 20 3 2 724 1 7469 340 1577 3275 45,1
11 7 29 5 2 4027 85 250 1231 2573 1 7 31 25 53 1 3 1599 3 2 4975 12 28 204 309,1
10 1019 2 426 917 5 2 119 3 624 147 9 21 4253 4329 300 2 1429 5 10 222 390 918 43 2,1
11 18 7 101 359 17 631 54 44 23 1129 9 6 27 4 1854 21 7479 44 23 1129 9 6 27 322,0
11 7 206 2 246 20 23 78 120 65 1 3524 2411 2 1 37 483 11 29 17 70 2 4214 24 4,0
10 26 6 131 15 4 1 328 10 282 568 245 49 446 103 5 11 119 10 212 9 21 2 193 275,1
1301 32 23 1 1 23 1950 1 23 384 7608 105 46 1065 4297 7 145 8 507 44 23 24 266 17 4,1
2 18 10 1914 14 4 85 490 20 17 30 607 304 2068 114 34 1078 294 17 107 38 183 8 2 18,1
132 297 123 4 519 294 8 11 20 10 1025 16 2 77 970 30 101 1806 3 7507 101 72 39 4 1,0
500 1869 68 163 436 2 1 5 4 20 174 56 422 138 2 683 24 872 901 3 46 2 6196 7 1,1
89 10 208 131 12 10 495 2 89 4326 18 10 14 4188 3 2166 6 794 43 1827 3 1 3 38 2680,0
17 32 1 3 4554 6359 14 2 246 18 10 26 120 3983 13 135 79 251 6028 8 2 180 1440 4946 3190,0
10 434 9 1654 6 6285 6 2 759 5329 21 2 991 1892 5 11 96 1892 79 47 5 9 14 1034 1,1
10 140 26 1615 12 97 1 286 107 2657 17 62 57 27 84 10 54 326 2 782 154 147 11 20 3,0
49 4 3597 5 1 363 1 11 18 1 1 15 2425 3 3609 44 9 27 17 1 7743 2 9387 667 16,0
321 645 7 2 18 4776 5 4 1252 8628 32 2 102 957 37 1 831 1 5 256 1953 1507 6 27 506,0
4 444 5 1753 14 8 2 180 15 4 1 1514 4 1 170 15 10 2107 28 768 9 127 21 269 38,0
417 30 1791 3329 380 1292 176 266 51 1134 3 80 25 170 71 97 60 229 2 89 60 35 92 11 20,1
11 7 4 1 1 3217 4085 31 1466 521 214 2218 8 162 808 521 5 2 291 2281 855 2974 12 10 280,1
52 9 265 6 97 18 12 14 92 8 40 43 2 1 102 24 8506 2518 40 1 40 54 419 12 373,1
11 7 2 728 812 5 1 2431 657 2022 2448 3 25 3379 16 2 1 1 39 6412 6 61 9 7 2704,1
10 152 358 11 18 31 1 1 41 253 9 3057 3 1 56 1 81 434 30 1 1 18 64 149 978,0
4654 5 2 340 2036 57 400 27 8 2 38 84 30 50 2438 44 2 20 282 177 38 8426 40 2518 12,0
1301 3297 7 4 1 3 1034 348 18 2 115 7 22 53 1444 2 831 1 110 1 7 2583 32 5 2,0
417 8 11 18 23 24 1781 6 2550 112 1 21 2 1296 8 654 4 53 2308 1 38 417 11 18 7,0
10 41 974 2 234 336 34 537 877 142 2 77 782 3 10 88 118 44 10 184 6 448 40 1442 219,0
1 8075 1 3468 1 31 2 319 2727 2408 5 2 411 169 7272 6671 412 8 2 407 228 12 5 4 2462,0
10 222 53 1398 33 2 782 195 326 5 11 20 1279 1 4591 3 6333 504 33 83 36 39 3 103 264,1
10 358 1 94 116 2 102 649 1 909 3 174 49 3173 70 6 11 18 12 3 2 4142 301 61 7,0
10 188 6 65 2 18 21 1845 2139 21 2 686 8 2851 10 208 131 2 18 14 64 73 223 3 64,1
10 227 11 7 29 5 2 113 94 195 1 34 1001 896 3 117 87 2335 10 117 94 447 8 170 31,1
154 312 11 18 601 806 46 782 1222 21 2 2787 2418 2 94 1 5 689 560 30 1 2418 2 5127 2852,0
44 317 2 239 5 1 36 4316 210 1574 3 1121 1 161 3125 332 1065 1 64 1621 605 141 51 1 71,0
11 7 34 5189 18 5 4 4367 254 8 2 144 190 46 5 4052 684 1115 7 4 53 50 404 5 30,1
1426 12 578 1 276 568 39 1755 1 13 174 2 87 3094 199 10 523 16 70 100 251 106 2 240 1,0
423 10 253 11 20 50 2883 111 16 1156 133 47 3032 47 3122 3 849 337 336 1232 1203 2 20 7 6608,1
8 34 2530 599 1 293 28 1421 76 468 6 105 54 2 89 537 5 11 20 3 1039 140 23 2 129,0
893 1 216 5 6202 385 2 1 285 120 439 7 32 19 1 31 2 922 5 4 1 180 6981 7 15,0
760 6543 8 55 677 7 34 1416 4253 352 10 712 106 165 418 19 10 126 358 9 48 24 104 702 12,1
257 10 26 22 106 11 2494 8 127 1944 151 10 68 126 377 86 2 2892 200 1 3 812 5 2953 2341,1
1 2 5116 5 301 998 6726 1441 4 1 1 43 2 1008 340 52 28 14 501 3 201 4822 37 255 94,1
10 1477 11 29 6 65 1 1 29 51 60 59 68 492 19 149 75 4 585 8 11 1 2 583 685,0
1 12 1532 1 3226 5880 1106 1 22 41 8 296 2659 6709 19 901 2 2910 3 2351 5 83 2457 5938 1,1
330 6390 24 1 179 35 68 9587 367 40 1 331 6 1 5546 262 959 4 2631 2506 5 416 3 692 4,0
11 2088 18 709 2 66 5 1 3 30 1078 432 448 3 432 1843 3 432 448 30 64 32 43 2 890,1
1 7 4 4597 3 441 164 6 1434 6 250 2004 870 497 47 112 389 563 200 914 3 1115 73 11 6353,0
37 2 89 6 2 234 129 5 2 18 173 7918 8615 31 25 547 6 2 2922 12 2 18 7 1 6,1
30 53 158 9 45 4 85 180 36 244 198 85 353 261 3785 2055 3 1592 7281 30 4 73 439 906 33,1
652 48 22 6 7814 13 10 1014 11 176 4792 3 1 15 6 4765 1 4296 5 2 2993 5 2872 1 197,1
10 486 11 4 46 5 772 10 117 9 38 72 10 222 4 541 5 2 169 3 442 80 1470 2556 17,1
89 5 32 10 222 22 4 620 328 5 2114 4937 460 61 7 79 2 626 6498 5 1823 4 949 1125 960,0
313 10 41 280 11 18 41 79 5 2663 222 81 711 128 412 41 79 5 1 2 77 505 11 18 14,0
11 18 1492 12 50 111 265 37 50 453 3 11 123 22 557 8 952 2 4235 4157 6474 7 605 4 477,0
7448 5398 14 4 84 4659 18 229 2 169 67 127 10 470 2 7065 67 1 8 1 2 1191 5 1113 300,0
146 107 4 328 5 6084 5828 2 1523 17 11 20 561 4 226 101 86 82 10 262 9 363 19 100 147,1
11 18 188 124 16 60 10 175 260 12 9 45 76 5167 151 229 10 212 11 31 2 607 5 417 174,1
452 55 553 11 18 7 1078 30 2 1 18 120 3 10 118 49 10 222 681 43 10 222 4 662 94,0
1426 1 10 470 535 371 16 2 115 4 1 252 3759 2784 31 2 238 347 5 42 57 27 691 1 8,1
10 64 455 6 39 11 18 9 45 4 320 1201 956 3859 5931 8313 1273 4 899 4434 1 3 9 7 4,0
10 280 11 18 3 32 10 68 131 7 1 222 22 4 20 1399 839 222 10 47 5439 1 36 489 6,0
15 241 172 194 651 1140 2614 201 3119 483 2 6130 2518 1 5 1 61 322 1 2 319 4436 29 5 2,1
141 34 1 1 3 1 3 14 1300 1009 6 358 11 20 100 147 9 187 10 1112 260 12 10 99 26,0
587 23 184 6 2129 1783 21 86 3974 35 24 16 63 1 3 2 2170 3 1 1253 1 91 75 63 4946,1
30 4 50 150 10 152 105 11 132 10 14 1 400 57 26 3592 55 497 46 2401 7294 9 14 239 5,0
601 65 81 55 970 21 757 1 170 1 13 2 337 170 5 1 2261 1 349 5 2 1 4855 2033 8,1
153 22 568 4 216 8 2 626 288 5 2 660 11 51 6323 71 97 18 378 5 890 19 3603 5 2230,1
2 62 1022 122 7 29 12 667 16 4 8464 8 1 13 38 532 1 586 4 183 1 457 36 480 4,1
100 2906 336 34 537 1 1 4 909 1511 5530 971 1 9822 383 507 909 1511 5873 1136 6 2 580 5 1,0
1 453 4002 34 868 1415 834 66 12 412 2 1 1 1 8 34 310 228 15 4 252 36 5295 34 1,0
4 167 5 50 179 99 26 76 223 16 11 18 743 1893 2 166 683 115 4945 3 756 17 463 135 22,0
263 7 8868 7 39 800 4 477 404 5 3796 490 6905 9 390 1 2 1286 142 4 53 3434 7697 3148 1,1
1707 596 6209 13 44 23 68 75 33 2 525 3818 798 511 11 20 123 1393 4 1 2442 5 7626 2598 2551,0
1167 7 2 777 5 11 4893 2397 755 12 1441 30 1434 5 218 5363 580 3 7684 1 2 1 24 4 1,1
417 30 156 85 2413 5727 18 3 10 5641 95 32 2 102 2 94 2 243 119 702 30 2 113 216 40,1
11 7 41 2 166 172 642 12 7 1 37 2298 3317 36 26 56 2244 86 6 93 4 1 270 174 135,0
11 7 233 2 113 18 740 8 31 225 2 234 739 151 195 205 2519 12 255 83 1442 7 237 51 830,1
452 211 21 83 198 11 20 4 1030 2 29 150 10 427 43 9 14 723 126 520 452 1173 52 304 2068,0
10 1129 534 1997 12 10 188 6 633 4 375 18 16 108 2953 148 6702 1724 6702 14 85 6 70 79 10,1
599 1 246 20 54 8 61 74 2654 282 15 84 15 11 605 4 20 16 4 64 50 2788 39 11 29,0
8 49 10 68 131 14 4 8160 5 55 60 10 14 579 6 65 11 18 3 10 208 131 49 4 498,0
10 117 11 18 46 5 922 185 9 7 12 1526 50 10 222 22 72 5 4 328 5 94 19 10 3096,1
52 10 405 6 65 11 10 199 10 427 2 89 108 3 199 12 35 67 53 2474 38 11 29 140 27,0
11 7 248 156 1 1 1 20 10 222 22 245 135 28 45 11 3149 6 119 541 1 3 1 4827 6,1
1 2625 4397 4 8727 16 42 3192 2056 9845 2488 3 599 1 26 12 1 137 471 1238 245 2 115 7 2412,1
34 310 755 5 32 60 1 1 8615 15 173 3 4063 353 33 9666 1 1 1 3 1 6864 1742 6 27,1
1 1 4999 49 4 2385 66 11 18 1 2 3517 5 2 238 3 2 3517 5 766 8 2 459 5 63,1
10 41 212 11 18 1 556 260 2 782 21 11 2076 2 514 12 198 9 127 1 208 27 8825 1 73,0
2 66 397 7 2536 4 457 1180 242 37 347 3 667 58 8 4 2956 214 394 17 332 28 6768 4 821,1
10 253 11 18 6 27 5281 3 1947 9 489 6 27 4 18 771 332 1026 436 2 1433 19 9 149 54,0
4 640 444 4669 70 6 65 11 8 2 1 13 100 336 34 537 74 2289 46 3 405 80 2 362 1,0
29 5 55 482 414 8 1 13 1717 67 22 1751 16 23 33 4 201 314 38 22 62 123 7235 22 75,1
15 4 289 1583 5 20 10 208 3622 23 6 763 11 3595 774 553 651 86 6449 14 1 623 11 7 29,0
49 4 824 226 5 673 460 30 43 60 3 4 505 1 216 6 1 13 241 3278 6 1 4 226 5,1
10 280 11 18 6 2 130 3 12 14 64 22 750 9 7 38 348 84 247 3 8 780 165 1500 2450,0
4066 4201 969 5 2 134 36 36 670 101 72 7 605 22 1059 6 27 15 50 15 2 210 19 17 70,1
266 31 2 2689 23 57 2111 11 7 4 352 19 248 176 30 41 156 463 5 327 1722 20 1376 258 6,0
10 26 6 27 1100 16 23 1579 878 5930 10 455 6 65 11 18 17 4 53 201 60 62 79 5 2,1
56 29 57 3725 12 11 311 20 14 4 965 86 99 97 311 20 27 4 965 3 248 11 7 34 525,1
10 41 184 6 131 12 11 349 7 53 29 1 1879 2 1 859 44 23 184 6 27 579 623 13 13,0
10 222 53 672 16 11 18 79 10 39 128 680 148 3 10 427 1 1 37 11 173 1 1 19 2,0
56 631 68 1672 55 2025 3528 17 11 3595 3439 5 2 1 484 641 11 20 29 46 5 713 1 11 345,0
48 7 51 6 11 18 71 881 2 861 44 317 266 17 5756 2539 40 750 216 432 27 672 19 17 34,1
1237 8509 7 2 4694 1 1 7 8 1602 17 37 2 94 435 1 1 1 1 525 2633 3 1818 336 844,1
44 23 65 11 18 23 118 23 78 65 34 1 1 5 1041 214 19 23 78 159 51 1078 3008 85 214,1
22 4 53 50 18 19 1822 6 2 6082 30 178 1766 8 5102 1572 3240 2 1172 5 2 20 14 6 119,0
11 914 965 45 101 104 1515 100 2 1 69 9578 9 100 30 583 8 1969 9 7 4 576 6 6656 19,1
10 26 106 11 20 104 217 3 10 39 32 84 4719 184 6 198 9 713 46 5 713 19 227 12 9,1
44 23 39 94 12 78 93 23 103 11 7 390 29 5 2 50 514 10 205 427 599 2189 3 1 35,1
10 712 106 12 18 8 40 51 151 19 10 377 2 1296 129 16 2 3843 1578 1 6542 11 129 3471 98,1
11 18 7 85 2834 249 50 111 446 106 9 1971 1 15 5267 1726 3 108 3817 1 3 9434 1 186 5,1
2223 2760 94 24 761 2645 5 86 1393 7 1811 71 1 27 1 1 11 29 2223 2760 7 874 25 403 7,0
1 1 20 7 1939 34 463 5 2 680 4369 460 4 20 200 2 1869 5 2 7125 460 3 2 1 3,1
10 26 22 106 11 18 229 52 10 14 4 2297 10 2017 58 16 2 9899 908 5727 3 305 1615 86 72,1
29 5 143 4885 1 218 2341 5 2 411 169 12 318 6 2067 408 2141 5446 3863 6 27 579 46 33 5107,0
363 94 229 2 169 26 1781 8944 15 1 8 1 6444 2 20 1378 45 7579 62 49 2 1 947 5 30,1
10 103 1 319 7 29 5 2 32 60 790 218 5529 120 28 486 171 2 1179 31 30 1 3178 1252 3213,1
787 1564 46 2 2705 8 121 2618 1 21 4 1107 316 3 91 164 6 1261 219 56 344 6 5267 2 3216,1
22 12 10 14 64 1 24 109 15 50 15 2 1150 12 35 1 37 10 14 266 959 6 312 11 18,0
11 18 7 73 223 21 38 104 2142 12 10 222 8 4933 12 2 570 7 15 469 15 9 7 6490 15,1
10 212 11 20 31 2 2478 2054 20 1383 3 48 14 22 4 2270 861 8 2 333 9 7 1078 6 65,1
11 107 55 89 304 3050 20 10 208 131 10 14 53 1398 33 2 150 203 37 2 435 2 20 3732 23,1
10 377 10 424 11 18 52 9 354 46 10 14 151 172 69 4 1 3 424 6 285 6624 21 9 10,0
1435 7510 7 653 3 1319 8 25 1083 15 1 11 18 99 26 76 4 352 69 7510 2318 15 73 15 836,0
10 26 76 147 433 16 55 238 229 2 89 418 9 318 6 27 85 2 234 917 9 14 53 1319 9,0
31 2 1618 2174 9331 21 3881 3464 6336 1199 2 113 721 542 893 17 42 1 2358 1083 5 4 3472 1 5,1
452 134 7 11 18 84 9 6841 2198 2 66 7 43 4 1357 494 2488 36 7 8 117 16 303 3 91,0
803 8 4 214 1141 55 1 89 1 70 11 715 2 214 5 11 18 7 402 29 5 55 482 1 62,1
44 797 106 77 94 39 11 481 233 124 2 1 134 265 6 339 6 2 2261 1054 35 4475 2 1 1830,0
41 156 4328 5 1431 1 31 63 1949 3 63 1416 9784 113 165 1086 1632 7 31 63 113 1982 1892 3 25,1
2369 5 1367 1237 7 38 1202 84 9 14 4 1022 429 5 55 60 3 10 175 260 10 155 280 2 213,0
48 7 4 283 6 648 11 4 1548 499 46 5 596 772 10 57 262 9 1198 8 2 2254 9 7 717,0
52 10 14 8 837 1404 70 3 55 1905 67 58 538 31 25 333 3 67 6951 189 1977 3 624 147 11,1
11 14 1 1437 2544 763 2 1079 1 5 1 7460 6 63 424 514 1 35 6353 293 2586 3 2111 2 608,0
10 212 11 33 585 771 21 1977 21 455 6 39 9 15 10 199 2887 14 177 158 37 49 10 2020 2,0
11 7 2 239 5 18 10 1124 2 87 3942 3 8017 9 2277 4 6519 5 2 1 1817 38 6883 3 939,0
56 41 56 174 32 12 708 6 27 1 13 2439 4 1347 221 7 8 4 1 17 47 283 141 22 245,0
10 105 104 94 19 1 55 548 611 29 7 2042 191 10 26 41 1154 11 269 3 10 2615 253 1 1,1
52 10 212 11 18 291 151 589 10 199 9 1 4 167 5 2 5462 253 8 1 5618 94 1 16 4,0
6 39 11 18 31 87 23 208 27 1 8 117 197 4 1554 919 7205 595 476 61 7 43 1 1 3,1
70 3 55 844 1477 11 18 79 74 67 8 2 1318 17 137 4489 3 22 38 6003 6 105 187 2 18,1
10 14 4 5251 31 1224 1 52 2 6630 354 46 1377 5251 9410 837 5251 1 3853 1 1 10 126 377 2163,1
286 8 2 1 8 1195 2614 8 2 169 3871 8088 1 7 4 1246 3402 3 2118 1 1207 5936 12 3952 2,1
2 274 2988 5 1734 19 138 7 2 940 236 5 4653 6628 59 486 42 240 1 110 4 167 5 1 886,1
89 5 32 11 18 7 4 404 5 613 53 73 1615 7819 47 239 5 2140 200 296 907 3 15 50 15,1
713 224 5 83 1 1 5 3656 7294 8357 133 5 3635 1 5 846 8706 344 29 131 51 0 0 0 0,0
11 7 1498 4 66 8 61 4 2371 134 709 4 66 43 25 1952 248 23 65 179 39 882 4871 1 1,0
11 18 54 153 7 43 29 5 2 87 482 5270 5 2891 1118 1118 2 1432 122 8 250 4493 45 4 158,1
55 403 7 5324 7 4 1723 20 12 709 2 66 5 2 7390 5 5324 1 30 22 12 2 18 7 372,0
10 69 177 330 1928 17 11 20 54 153 9 188 4 84 710 8 2 2290 10 14 525 1 3 1733 142,0
2 89 336 537 40 38 5 11 18 10 427 2 594 9576 869 200 6642 3563 3 3213 1 14 1044 6 105,0
17 143 36 103 5 5829 196 1834 15 2 9454 1034 1 172 804 37 4201 2 804 8911 11 18 3514 34 1,1
617 65 49 3310 70 87 2 1605 201 855 129 8 2 435 147 83 1 189 38 72 10 188 1 197 54,0
29 5 2 87 2127 94 195 106 8 4 201 60 905 1 8731 1229 7 2 337 602 1217 5 905 169 5601,1
10 486 11 18 4 46 5 1022 2158 55 3420 7 22 6 5917 4846 8242 79 195 106 15 195 1 142 77,0
1 37 1 13 11 7 2 89 860 12 265 6 415 100 147 11 18 13 13 23 118 10 212 4 167,0
11 7 55 4027 482 2213 5924 3 5683 3363 20 2 396 200 2 108 7 38 1044 3 158 3 53 1020 22,1
48 7 62 29 20 10 68 103 5 12 232 27 15 50 40 124 71 11 29 52 9 265 6 2590 5212,1
10 377 12 119 10 126 377 12 2032 2332 249 612 4256 1599 83 1922 9 4769 76 4539 1454 858 40 2081 40,0
84 785 84 349 1132 84 2432 3584 84 396 11 94 7 84 84 84 187 44 23 184 4 18 6 1 249,0
11 20 17 49 9 14 286 46 6 27 4344 30 4 335 1606 20 257 55 1113 5 20 24 514 12 64,1
11 18 7 53 158 6293 1 3 8368 24 390 602 111 7 50 216 7 85 35 24 58 6 63 626 150,1
10 282 1009 72 79 5 2 2347 782 3 1 6 358 2 18 4 85 744 15 4 945 1 2587 3 346,1
10 748 1 2 18 1482 10 262 9 8 291 5072 6 65 49 14 342 114 1851 7747 591 630 114 28 757,0
141 4 1400 36 1279 2226 8 2 1 4249 8 309 509 12 107 293 10 103 309 509 7 29 5 2 246,0
32 94 12 2940 2836 438 281 140 27 314 44 48 7 29 150 10 707 30 3096 27 2 334 5 4 1,0
5359 9909 1936 8 835 2380 1 1 21 3237 1225 9491 46 21 25 202 1 271 1 1 11 60 17 11 1,0
10 2725 31 2390 1 1786 38 141 41 164 6 924 4 8869 1070 56 5206 1391 710 10 117 4842 22 8 4,1
257 11 383 20 239 5 188 433 8 2 3602 5 21 2 1 1321 5 2 521 68 406 1002 30 202 16,1
29 5 2 87 6419 2301 96 5 2 169 7796 7 53 72 4 20 5 30 60 2 89 150 23 1343 52,1
652 2 220 5 11 3422 44 22 6 4185 3 1434 2284 43 2 362 917 138 7 55 1 2 1 14 840,1
52 10 212 11 18 1023 2 89 150 10 199 14 12 9 14 92 17 408 2 337 150 12 354 6 339,0
10 88 64 339 2 1444 1006 1 8 128 94 19 623 48 207 29 4439 170 5 2 445 8 11 18 12,0
11 7 4 4219 112 18 73 267 121 60 6 159 3 6692 13 9 64 2352 6 32 143 4738 2683 74 32,0
107 4 85 328 5 982 10 14 64 672 52 10 280 11 1 817 14 1 2 4647 67 1 10 260 12,0
10 68 62 2111 12 2 77 1846 5 11 20 24 1 8 2 349 1123 15 11 14 177 838 2 246 18,0
2 89 2092 7 203 8 11 18 74 65 3227 1 58 6 2 2075 107 1 258 6 788 46 5 1047 41,1
8 4 98 11 20 1525 70 5 3561 698 2924 377 7191 5498 31 2 1 1508 7191 1 46 1 7191 15 1837,1
4 221 150 196 22 27 4 352 19 9 245 7 4 50 158 216 2 115 2636 21 831 1593 913 36 6050,1
11 18 14 525 158 10 57 39 6 202 11 17 55 8082 1478 5 169 18 208 65 176 1052 10 118 11,1
52 10 14 183 10 69 106 53 168 94 55 766 8 32 63 5457 1477 11 29 10 14 53 1 5 49,1
10 1 244 3 165 1968 5 11 299 18 9 7 43 2023 83 83 74 32 118 36 2640 4 112 8 63,1
10 159 9 830 6 7006 49 160 726 227 11 7 4 963 18 10 57 470 12 2 274 3420 5 11 20,0
517 1 731 272 563 560 25 163 21 8444 605 24 4 85 744 5 249 1 1 1 9705 20 7 2 1814,0
11 18 7 345 967 9 64 2360 2 1106 5 2 285 19 160 9 420 6 2 700 1888 2 869 200 1,1
11 18 14 64 359 3 10 199 12 9 282 38 84 3 10 99 8860 4 18 43 4 1261 1943 83 91,0
939 7 15 939 123 8 11 1560 2533 413 319 216 1893 49 515 46 15 1413 9645 258 6 3641 4 469 7632,0
587 38 504 1 199 11 14 4 50 18 8 13 13 10 2158 2 5483 36 126 103 38 30 1416 1 13,0
11 18 7 4 85 18 62 44 23 344 137 6 810 3 448 31 2 2795 5 9 15 4 1 11 18,0
4925 82 74 65 136 335 759 439 33 878 1 385 30 79 11 9517 443 216 8616 3 1 197 1122 40 24,1
697 5 1135 3 1067 8 11 29 261 33 2138 1395 108 7903 139 21 7278 6 65 44 35 68 159 117 3,1
822 510 335 20 314 21 1 40 1 9 716 9 3848 1399 1 32 2 98 2 865 7 1689 8 4420 3,0
2 2866 5 2782 863 598 1 151 100 2 960 5 2782 863 23 57 103 16 2782 863 169 1 279 12 9,1
11 7 4 404 5 1377 11 276 419 71 4 92 17 243 18 3 10 1 6 103 12 4 795 14 54,0
8 55 677 7438 1186 7 1 113 673 2721 5 32 60 10 260 12 44 23 41 105 29 418 5 2 119,1
8987 1 7 34 420 2877 676 12 456 5 2 548 78 358 19 10 554 1050 9 58 48 16 2083 39 9571,1
2 538 85 577 1 2133 5 2559 17 143 5 23 36 1137 2443 696 3658 11 812 5 2327 3 9 14 390,1
971 2 5014 7 4 273 190 3 2 238 1612 6 1 2 360 200 7438 5048 3 63 1928 3 1 13 2,1
15 10 1 142 2 2907 5 759 12 3876 5608 5 2 878 26 5329 21 11 20 10 159 9 53 209 86,1
10 212 11 8 2 773 300 30 2410 770 3 9 14 1156 91 15 141 245 9 57 126 27 9 14 2,1
11 18 41 152 82 9 17 70 10 39 191 3 4143 94 19 11 29 45 53 112 6 82 16 191 2,0
2 860 5 695 40 22 29 1151 11 20 315 5 2 1309 1110 1 6172 21 29 150 3 29 150 618 121,1
7 8 104 789 4 433 329 8 1443 1298 41 15 47 5 2 1949 96 5 2 1212 1043 67 107 92 8,1
23 118 10 68 182 2 565 3 2 389 19 12 1 7402 314 178 72 114 70 8 287 75 12 254 47,0
447 21 2 113 3264 663 33 1 1 2 8958 4586 7 4 66 5 1643 4768 3 2 1612 17 3223 286 8,1
74 67 2243 6 816 11 29 100 877 4 168 782 3 312 12 9 7898 38 550 138 73 74 188 9 347,0
2 66 7 3513 43 2 1 936 134 1965 2279 1 1400 8381 36 7 266 2325 21 4 409 116 156 1965 7,0
109 76 8996 1220 2855 1 15 2563 8409 1 7 4 1097 525 4570 3 500 177 1324 812 5 4 1 252 758,1
38 237 4161 3 1 45 76 9823 3 1319 2 89 2393 510 33 1720 1 196 26 2732 112 8 2 98 5,0
781 6 27 1211 11 18 114 26 34 209 1104 341 4 168 230 1 47 519 148 3 4 386 11 232 26,0
195 76 147 2119 4034 17 151 3 15 4 945 30 410 4 4990 170 5 55 122 9 14 16 70 464 1614,1
4 50 180 7 1 990 8 11 7245 71 1 3 1 1 216 783 6177 489 264 138 6 692 137 6 122,0
11 7 34 373 18 37 41 43 165 220 5 633 229 72 45 76 458 3685 46 8 898 782 369 70 41,0
73 1 70 1 10 712 106 4 347 18 11 84 229 2 4135 1549 40 336 1 287 140 182 242 11 391,0
11 7 29 684 266 18 4 1 937 366 3049 3 3183 33 1273 3 56 29 2226 42 59 271 6 2 559,0
10 2017 58 8 7500 3 14 3092 52 11 18 354 46 15 4 945 10 88 377 231 43 2 18 19 10,1
1 2788 1 9 10 89 549 5 9 8 29 5 143 1 416 18 1150 2 246 94 120 40 2 1775 2364,0
4383 14 29 5 143 467 74 801 6 139 6 2 94 74 1476 1 1 1073 1 51 40 346 31 1347 19,0
525 1 170 874 581 6 170 509 2 133 1 170 4613 20 32 223 8 2 166 2598 416 12 92 2 210,1
73 73 54 44 317 4 1 7780 5 1 1212 96 11 411 29 2 89 170 5 4 1 8190 1 1474 78,0
10 64 88 184 6 1582 1532 1 6902 1124 6 2 352 6902 1124 20 19 10 175 343 9 22 62 222 10,0
11 18 14 1 373 10 175 103 5 29 150 50 43 9 2 115 1475 67 38 620 23 99 1551 4 1,0
212 2 20 31 2 363 20 1383 8 1 930 7420 523 4 620 585 493 34 525 830 170 17 25 89 20,1
107 2 914 328 12 10 222 10 14 205 2166 43 11 20 38 10 14 2243 6 65 1229 6 2 237 505,0
11 7 2 790 463 10 68 103 5 6 1742 2 2706 12 52 363 1180 46 5 50 1006 35 93 34 373,0
233 29 5 25 3362 606 96 9 2359 37 2 166 536 5 4816 15 1 8 12 30 155 29 5 25 6234,1
11 7 4 327 1329 17 4 18 4 20 1589 223 33 1 7629 601 89 617 799 43 2 115 4 345 1,0
132 11 18 45 104 1515 9 7 8 192 4 249 169 18 1918 2933 8888 300 25 169 94 138 132 25 110,1
52 10 89 326 2 115 5 11 461 10 4668 9 14 164 6 27 39 389 3 2 521 187 11 461 7,1
69 11 18 76 92 41 4 168 151 305 10 57 26 4882 185 2 570 4 220 40 108 79 2 438 490,1
6 2 2592 83 36 253 2 898 8182 83 759 33 1 70 3 1 5469 15 73 15 6 97 753 2076 8827,1
2 2259 12 188 70 2998 21 1 13 286 8 2 329 1301 174 22 101 237 242 146 2 765 7 146 5578,1
10 345 495 2 18 187 10 114 22 885 12 112 793 69 38 104 179 164 21 8 25 122 89 5 32,1
278 8 4 132 23 75 2801 127 86 84 4 20 68 27 3 86 8 2 190 1669 99 2911 284 6 93,0
10 14 64 2243 52 10 326 2 1 1309 57 27 592 21 243 187 10 14 1657 672 10 424 2 210 66,0
10 65 49 2 173 14 258 6 82 19 28 1019 2 930 2 274 301 14 64 50 19 2 785 189 25,0
10 14 147 11 16 29 5 55 325 36 7 4 1200 3626 3 10 14 525 5460 31 2 192 12 11 20,0
73 109 118 2 853 43 3 11 5044 18 1492 572 13 10 979 280 4 5867 3957 6088 48 67 56 5341 555,0
4 640 675 1793 1 193 1 174 49 35 648 1 42 9576 676 622 3 42 122 33 1483 80 2 1123 5,0
11 7 4 3029 66 12 7666 764 37 2 3130 5896 3 1035 95 3251 6 988 34 310 915 1 13 2 18,1
88 429 121 60 40 284 21 11 29 2 336 519 180 232 2538 23 80 520 12 11 1 1727 987 43 6,0
88 1585 6 2 5060 407 2737 252 2 7573 24 73 606 17 1460 34 4132 21 389 3 1048 127 738 2678 8,0
454 5926 14 85 249 10 424 9 165 418 14 64 158 9951 1 14 402 17 11 228 235 4 158 266 8465,1
3 55 462 117 9 146 2427 10 68 105 9 146 3 885 2 817 282 12 85 3 12 2 115 7 3400,1
30 643 55 1 12 38 72 1959 37 1 45 76 1 17 269 770 3 126 5157 39 11 88 75 4 314,1
4 2999 722 774 8212 34 5161 6192 115 1076 2199 3 3115 3 1984 6 2 210 243 215 87 5 2 2531 133,1
